survey_date,district,gvh,health_facility,sanitation_observed,sanitation_type,pit_cover_or_seal,sanitation_near_water,sanitation_distance,has_privacy,has_security,has_roof,shared_sanitation,child_faeces_disposal,child_faeces_disposal_other,usual_defecation_place,faeces_seen_in_village,faeces_around_house,handwash_near_sanitation,handwash_has_water,handwash_has_soap,handwash_in_use,mhm_materials_used,mhm_cleaned,mhm_cleaning_method,mhm_drying_method,mhm_disposal_place,has_bathroom,bathing_has_water,bathing_water_source,bathroom_has_soap,bathroom_in_use,bathroom_has_privacy,bathroom_has_security
7/7/2019,Ntchisi,Amoni,Ntchisi District Hospital,Yes,Pit latrine (with slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Kadakwinda,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,Yes,No,NA,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/5/2019,Ntchisi,Malenga,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Kadakwinda,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Bewu,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 20 and 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/5/2019,Ntchisi,Madula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Ntchisi,Mankhambira,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Chidzaye,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,Yes,Yes,No,NA,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Chabwininkha,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,No,No,Yes,No,NA,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Chabwinkha,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,No,No,No,No,NA,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Unprotected spring/surface water/dug well,No,No,No,Yes
7/8/2019,Ntchisi,Kachigunda,Ntchisi District Hospital,Yes,Pit latrine (with slab),Yes,Yes,Between 20 and 30 paces,No,Yes,Yes,Yes,NA,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Yosefe,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,NA,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,No,No
7/4/2019,Ntchisi,Sanzampaya,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/5/2019,Ntchisi,Sanzampaya,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 20 and 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Piped Supply,Yes,Yes,Yes,No
7/5/2019,Ntchisi,Sanzabwanuka,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/5/2019,Ntchisi,Sanzabweduka,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,No,No,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,Yes,Pit latrine (with slab),Yes,Yes,More than 30 paces,Yes,Yes,No,No,Burned,NA,NA,No,No,No,No,No,No,"Disposable (tampons or pads), Reusable cloth or rags",Yes,Water and soap,Out in the open air,Burned,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,Yes
7/8/2019,Ntchisi,Kambwiri,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,Yes,Pit latrine (with slab),Yes,Yes,More than 30 paces,Yes,Yes,No,No,Burned,NA,NA,No,No,Yes,Yes,Yes,Yes,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,No,No,Burned,NA,NA,No,No,Yes,Yes,Yes,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Kambwiri,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,School,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Bingavula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,No,Yes,No,No
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,Yes,No,No,Burned,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Kaipa,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,No,Yes,No,No
7/8/2019,Ntchisi,Katsikapangalika chinkhumba,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/6/2019,Ntchisi,Kandaya,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,NA,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,Yes,Yes,Yes,No
7/7/2019,Ntchisi,Kachikundu,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,No,Yes,Burned,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Takumana,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 20 and 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Piped Supply,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Machisawo,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Takumana,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 20 and 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Piped Supply,Yes,Yes,Yes,Yes
7/10/2019,Ntchisi,Takumana,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Piped Supply,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,Between 20 and 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,"Chimwala
",Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,Burned,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/11/2019,Ntchisi,Takumana,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 20 and 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Piped Supply,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Chimwala ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,"Reusable cloth or rags, Disposable (tampons or pads)",Yes,Water only,Out in the open air,Outside buried,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/9/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,No,No,No
7/7/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/8/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/6/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/7/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/6/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/8/2019,Ntchisi,Kalumo,Ntchisi District Hospital,Yes,Pit latrine (with slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,NA,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,Yes,Pit latrine (with slab),Yes,No,Between 20 and 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,No,NA,NA,NA,NA,NA,NA
7/8/2019,Ntchisi,Kalumo,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/9/2019,Ntchisi,Mchetechete ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA
7/8/2019,Ntchisi,Kalumo,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/9/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,NA,NA
7/9/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,No,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Chaguzika,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,No,No,Yes,No,NA,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,No,NA,NA,NA,NA,NA,NA
7/6/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/5/2019,Ntchisi,Chipolokazi,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,Outside buried ,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,Yes,No
7/8/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,No,No,Yes,No,Outside unburied ,NA,NA,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,No,No
7/9/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,Yes,Yes,No,Outside unburied ,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,No,NA,NA,NA,NA,Yes
7/9/2019,Ntchisi,Jenula ,Nkhuzi Health Centre,Yes,Pit latrine (with slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Chipezivinthenga,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,No,No,NA,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/5/2019,Ntchisi,Bundle chakhala,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/5/2019,Ntchisi,Blindechakhala chakhala,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,NA,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/5/2019,Ntchisi,Chipezivinthenga ,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Piped Supply,Yes,Yes,No,No
7/8/2019,Ntchisi,Chipezivinthenga ,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/5/2019,Ntchisi,Chipezivinthenga ,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,Yes,Yes,No,No
7/4/2019,Ntchisi,Chipezivinthenga ,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/7/2019,Ntchisi,Kasanja,Kangolwa,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Piped Supply,NA,Yes,Yes,No
8/7/2019,Ntchisi,Kasanja,Kangolwa,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Piped Supply,No,Yes,NA,Yes
7/23/2019,Ntchisi,Chentche ,Kangolwa,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,NA,Yes,Yes,No,In a toilet/latrine,NA,NA,NA,No,Yes,No,No,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Piped Supply,Yes,NA,Yes,Yes
8/7/2019,Ntchisi,Chentche,Kangolwa,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,NA,No,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Piped Supply,Yes,Yes,Yes,No
